stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
0,0.726079657,0.23306542,0.911523403,0.84032119,-0.619256132,-1.911880396,-1.422742502,3.95387903,4.482905784,9.11615177,2.70302849,6.315241812
0,0.899241267,0.919337016,0.455482394,0.583678318,-1.716110135,-1.719861966,-0.750960075,4.186932176,1.349572424,7.85540927,2.71636987,3.652198568
0,0.828695663,0.654618968,0.584902365,0.750133218,-1.396396378,-1.094622111,-1.736185304,4.227203793,3.354854559,2.787525906,7.314542479,5.168104081
0,0.31077632,0.61088138,0.444295443,0.810529884,-0.528752192,-1.378114169,-1.711431942,3.618298302,6.655597363,9.727868204,0.775592271,4.487541799
1,0.797763584,0.212928426,0.069462814,0.152837742,-1.209817461,-0.718404754,-1.419755451,3.347977667,7.116088724,8.303677279,3.57855201,1.34437015
1,0.201244183,0.328067446,0.433573529,0.221037963,-0.585350699,-0.829262924,-1.509978527,2.92459215,3.534943253,1.190377862,8.528670027,1.635619199
1,0.052066485,0.543648614,0.235202307,0.692946662,-1.397994301,-1.85014939,-0.781923432,4.030067123,3.541695951,2.713440829,4.798974128,8.381560199
1,0.151737875,0.478909442,0.115232636,0.693025634,-1.995174978,-0.736668007,-1.914474512,4.646317498,3.764286126,3.065961207,4.191683918,2.427245004
0,0.66846309,0.360658822,0.575805951,0.358783699,-1.571795998,-1.976627063,-0.867171544,4.415594605,6.856833691,2.624316325,9.438378925,7.747555861
0,0.924782194,0.706147146,0.298311502,0.849580258,-1.058551071,-1.166682699,-1.104211103,3.329444874,8.487608236,6.744546942,3.943096234,2.778843708
0,0.101960305,0.88159119,0.946044136,0.928787508,-1.778668473,-1.297132607,-1.657019687,4.732820767,8.531665278,6.882592427,2.168711741,4.527777405
0,0.632507057,0.677317387,0.289565406,0.811311929,-1.163591693,-1.854883604,-1.883465574,4.901940872,3.946319966,9.332513674,1.542453679,4.373013828
0,0.372044309,0.510034243,0.821746082,0.798051214,-1.089945515,-1.169341856,-1.611580286,3.870867656,5.47360119,9.122214382,9.432418952,3.280986532
0,0.243894504,0.422168712,0.719801127,0.742054276,-1.143124051,-1.993535014,-0.862285028,3.998944093,5.106515754,1.041740772,9.378596233,4.419855211
1,0.422438132,0.781958986,0.629830731,0.242503279,-1.420561836,-0.926578224,-1.560388533,3.907528593,4.401260775,0.955466892,6.936948958,2.229101068
0,0.245499625,0.205058819,0.747895113,0.538625929,-1.575383142,-1.914620165,-1.347412098,4.837415406,7.943048526,2.802081382,7.964141703,4.46100545
0,0.675320314,0.407726964,0.840332127,0.792104768,-0.759098597,-1.262789157,-0.812670391,2.834558145,8.605185518,5.858526699,4.281264477,8.078475865
0,0.574126202,0.477376982,0.664353359,0.584837804,-0.627575829,-1.693105551,-0.849478678,3.170160058,5.398932153,0.565843922,8.555139983,5.188540847
1,0.191510854,0.514437172,0.532096482,0.980230218,-1.60525278,-0.702954995,-1.751358953,4.059566729,5.896589438,5.857378894,4.697921222,1.090282118
1,0.197675421,0.147109487,0.208906242,0.308477654,-0.674079509,-1.648210387,-1.449209419,3.771499315,4.104758572,1.185740812,6.184457765,7.737612864
0,0.723498024,0.298741611,0.464982572,0.311971161,-0.506886326,-0.731472223,-1.177756231,2.41611478,3.919479718,9.816866995,4.816820117,6.623313697
1,0.418660405,0.965891821,0.947684695,0.697642807,-1.763172053,-0.744692805,-0.502627227,3.010492084,8.30988041,1.653548525,3.14046979,9.292264784
1,0.839557183,0.969734727,0.35594809,0.552985759,-0.849634963,-0.585276527,-0.575247291,2.01015878,1.465203009,4.064323058,5.16383942,0.569287218
0,0.271761505,0.390291244,0.900316513,0.970914947,-1.721499759,-1.002557681,-1.013702443,3.737759882,0.800700403,3.825574443,3.920885011,8.509238078
1,0.452490929,0.42992734,0.386246195,0.085911697,-1.912676681,-1.065437608,-1.628312398,4.606426687,7.165107935,9.474626311,2.284050729,8.511384277
0,0.054840145,0.646895047,0.969318539,0.617933383,-1.869792332,-0.561521681,-1.612668374,4.043982388,7.663415226,9.765654381,8.106638893,8.863804851
1,0.129670322,0.364159115,0.544881914,0.230107755,-0.687179285,-1.295748443,-0.983644901,2.966572629,5.580856363,2.279994716,4.746641757,2.071413092
0,0.137104519,0.766689324,0.866782118,0.489107243,-1.217159703,-0.775045381,-1.624270231,3.616475316,9.758093469,4.935884886,7.465716041,1.961359372
0,0.417172593,0.526698323,0.216432452,0.350366787,-1.368387255,-1.206145208,-0.530456565,3.104989028,6.216560684,7.405144096,6.195462812,5.987741359
0,0.263336291,0.873249409,0.644076454,0.703980499,-1.834511012,-1.625833222,-1.161508737,4.621852971,4.157066796,2.582445546,6.820357209,1.85263763
0,0.776617625,0.341591597,0.725223386,0.219148836,-0.67704473,-1.5252945,-1.662991166,3.865330395,9.779173181,5.517202256,5.989961667,8.34144744
0,0.387421609,0.607927444,0.273840405,0.968380435,-1.440487149,-1.989644594,-0.682910774,4.113042517,1.273965095,8.654087199,1.410842556,7.268378334
1,0.529918562,0.333724838,0.925267604,0.941604429,-1.515831107,-1.932616785,-0.531139016,3.979586908,8.18216852,1.745684488,0.726194594,1.763723488
1,0.446351905,0.641779396,0.352496824,0.452271354,-0.586362356,-1.401450485,-1.401707585,3.389520426,4.771134164,1.117891084,4.600041944,3.330487594
0,0.588249443,0.219147787,0.614502314,0.88799781,-0.763875338,-0.886370141,-1.30746619,2.957711669,5.661953167,2.620682652,1.621505818,6.110674507
1,0.654453706,0.150887832,0.169240751,0.089916318,-1.794496075,-0.925835022,-1.432973239,4.153304336,6.778916844,1.958337482,1.504619104,3.361416496
1,0.606506426,0.891287403,0.84583334,0.093980396,-1.561863213,-1.409282416,-0.961656796,3.932802425,5.436162535,1.372267496,0.57512309,5.244096318
0,0.796472936,0.932285071,0.076515168,0.462313688,-0.515862234,-1.642055301,-1.788661456,3.946578991,2.533623047,5.146954303,7.826315968,3.289996512
1,0.308821154,0.148939151,0.133887014,0.245388458,-1.093659347,-0.775170872,-1.015548709,2.884378927,6.598350686,5.32787576,8.009465644,4.513460873
0,0.372208273,0.595948914,0.587372417,0.52453739,-1.691765605,-1.841940176,-1.925087734,5.458793515,9.928863641,9.930659001,5.932337576,9.437664557
0,0.988812723,0.67788702,0.588315993,0.824455936,-1.289794979,-1.390610072,-1.601359175,4.281764225,1.865333921,5.810027193,2.448858053,8.076877801
1,0.625781451,0.100532574,0.311137739,0.759923218,-1.77644626,-1.545645166,-1.593162632,4.915254057,2.734525887,9.559041974,3.891442002,3.306136276
1,0.825054835,0.45495399,0.772707199,0.052650785,-1.266171922,-0.593848225,-1.549547711,3.409567858,3.145866809,1.420939217,8.540332808,1.143962978
0,0.553294234,0.920477386,0.309899473,0.89204726,-1.312837963,-0.536190068,-0.734354815,2.583382846,5.188119876,2.817791864,2.016196145,4.582117425
0,0.119833112,0.422630213,0.090649808,0.984505383,-1.7436834,-1.584053816,-1.772381716,5.100118932,3.950394674,5.32501713,7.317661395,9.621492816
1,0.883668398,0.203195103,0.260186961,0.908270196,-0.814065545,-1.87309106,-1.807132415,4.49428902,6.207800388,9.570706809,2.813164236,1.479939163
1,0.28236437,0.137887619,0.489801077,0.217525863,-0.617382723,-0.708007792,-1.583050438,2.908440953,8.436324834,3.265615443,4.36214336,6.641520483
0,0.506103777,0.129286362,0.876564477,0.47589689,-0.949497889,-0.882885012,-1.937336563,3.769719464,3.744708967,1.151567229,3.05600779,4.391935052
0,0.930286849,0.358242116,0.295674121,0.29020337,-1.079990205,-1.870272936,-1.139912826,4.090175967,7.219630502,7.134636109,4.55976611,4.992458027
0,0.428916884,0.104556236,0.885150273,0.740373794,-1.323691103,-1.828042591,-1.03261316,4.184346854,1.571734155,3.566318302,6.399746125,5.246755692
0,0.804526498,0.493626769,0.9451613,0.73601059,-0.86706215,-1.664542025,-1.605688741,4.137292916,8.416698865,1.655491494,3.245924799,4.465617179
0,0.553986285,0.427451299,0.33002119,0.410688094,-1.0361121,-1.872140359,-1.141689162,4.04994162,7.320849449,3.723255864,9.103349562,4.021365143
0,0.071885743,0.374991234,0.289466356,0.810672215,-1.669403279,-0.541086393,-0.513732481,2.724222153,4.238919215,4.591667519,2.99270494,4.820217251
0,0.585639441,0.144812271,0.586692548,0.806389612,-0.896822818,-1.614476657,-1.691068256,4.202367731,9.533317565,9.103299668,8.135584878,1.587650575
0,0.181561574,0.760146208,0.412389727,0.597006536,-1.092547467,-1.051997212,-1.269570351,3.414115031,5.446865819,6.991541658,6.957825281,8.112680107
0,0.771377117,0.054382779,0.827219229,0.727184004,-1.805447431,-1.596545527,-0.578934867,3.980927824,3.443608323,1.603980445,3.459152538,1.209533251
0,0.34664193,0.283718118,0.455714957,0.531482104,-1.793670241,-1.653910064,-0.739420409,4.187000713,8.100440281,5.899473241,8.463849898,5.869841074
1,0.554661997,0.33377514,0.512707943,0.412213086,-0.92245799,-1.299486825,-0.973025265,3.194970081,4.632018513,9.908843626,2.034318536,0.953153563
0,0.773545597,0.493313115,0.905472853,0.243488096,-1.454796253,-1.106711047,-1.99311309,4.55462039,6.050631516,6.623411766,1.468509686,4.279213305
0,0.212754081,0.639301751,0.47546434,0.777934299,-1.215882313,-1.872608008,-1.518732831,4.607223153,9.829597789,4.282062707,1.799557288,4.865476832
0,0.233335142,0.710548419,0.296673611,0.58417374,-1.702535631,-0.707237757,-0.870699994,3.280473382,7.360513839,8.002447787,5.677620133,9.999469469
1,0.453317397,0.584510088,0.603403208,0.173660229,-0.582434505,-0.595420159,-1.932783543,3.110638207,8.976522662,5.508374261,0.960550409,0.525102062
1,0.688692093,0.140185107,0.234147584,0.56667411,-1.752779726,-1.898764877,-1.529889341,5.181433943,2.155779928,4.547392604,3.349174979,4.891349154
1,0.876814417,0.222129727,0.09323817,0.755122595,-1.582628734,-1.317145577,-1.049376653,3.949150963,7.432307812,1.137587915,6.85142786,1.04887457
0,0.141670238,0.132119539,0.655385839,0.429061089,-0.88340414,-0.966279064,-0.617618777,2.467301981,0.561670108,7.419639476,7.674570259,6.414776059
1,0.109734506,0.157285837,0.312485862,0.341016471,-1.697382503,-1.668522366,-0.935157841,4.30106271,7.832510933,4.620980684,0.50014136,1.542367305
0,0.340509669,0.195071714,0.845927488,0.575474421,-1.109035782,-1.235999865,-1.392075607,3.737111254,9.552847379,9.634549435,6.743736039,7.337871604
0,0.618069969,0.848863463,0.936495669,0.064179703,-1.336887475,-1.74644856,-1.892819237,4.976155272,3.247328164,6.703607673,8.60332583,3.374844558
0,0.601538523,0.973168154,0.578919491,0.926177718,-0.971221047,-1.766143217,-0.728518558,3.465882821,7.949592904,6.633261984,6.120582351,6.18711189
1,0.929334195,0.202421009,0.355094937,0.433504556,-1.270807375,-1.796397716,-1.350267432,4.417472523,3.609060743,2.910364939,0.82039985,4.652814604
0,0.607983404,0.765429477,0.830409948,0.50881223,-1.891357277,-1.992300306,-0.924676998,4.808334581,4.82862602,5.236788055,3.156278238,6.656555925
1,0.944653797,0.48222876,0.253311938,0.173444952,-1.68416418,-1.145700121,-1.241701968,4.07156627,5.541479416,0.6413812,3.309412913,3.444801723
0,0.87093861,0.790026004,0.519800221,0.551992767,-1.738756016,-1.945250435,-0.679303917,4.363310368,4.311468818,4.529195659,4.757251862,4.943252375
0,0.424317881,0.633772606,0.789121843,0.953085593,-1.757247642,-1.832376172,-1.572845854,5.162469669,1.399656352,1.90259235,5.162930647,7.186792393
1,0.291826435,0.226587659,0.360988497,0.09149053,-0.602580108,-1.669300242,-0.845612864,3.117493214,7.63872542,3.327316881,4.483845689,3.053815416
1,0.074388933,0.273015241,0.52267724,0.996553369,-1.550734665,-0.517486982,-1.974298517,4.042520163,6.497478486,9.991003795,9.466475237,1.714915252
0,0.984425949,0.637917129,0.630804583,0.549016799,-1.237519437,-1.653573428,-1.322524575,4.213617439,7.692587934,5.009072536,8.837712241,1.270558565
0,0.862406216,0.574655168,0.662977104,0.826967323,-0.6232986,-1.259467752,-0.946355833,2.829122184,4.147138567,7.166997354,9.527781242,8.063620414
0,0.266251157,0.711569699,0.601798855,0.676528396,-1.0669673,-1.897646775,-1.184320327,4.148934401,7.336096663,3.809408117,6.006123718,5.977266097
1,0.079378429,0.381254793,0.254337871,0.45579825,-1.329539596,-1.321231078,-1.391884373,4.042655047,7.301743914,4.032687772,9.559401844,2.380209129
1,0.486937959,0.105735043,0.625767901,0.304556966,-1.220276994,-1.828107648,-1.554998779,4.603383421,1.889384252,2.91132184,6.30894368,1.849361269
0,0.182866288,0.234794901,0.21543244,0.755215164,-1.777637535,-0.819241687,-1.910961736,4.507840957,6.237143162,5.319447331,5.964089591,8.765730243
1,0.35354298,0.347871465,0.971530852,0.317307346,-0.973318328,-1.406992557,-1.544466995,3.92477788,9.607512728,2.337943339,3.106173414,5.667744258
0,0.633370652,0.577280182,0.718522437,0.731920457,-0.581173403,-1.465836858,-1.519394735,3.566404996,8.48611249,6.363507009,8.918032939,5.411049016
0,0.766398854,0.154891623,0.512341149,0.94887337,-1.103806483,-1.546973465,-1.552207596,4.202987544,4.295348461,8.280431925,8.762349377,9.620111503
1,0.621039397,0.236152851,0.995424366,0.81326104,-0.935093866,-1.352264392,-1.868208622,4.155566879,1.788820625,9.961168037,6.248172966,1.832296421
1,0.585355729,0.726400386,0.353296005,0.282497654,-1.869192305,-0.737353322,-1.219970964,3.826516592,0.927714935,1.452096755,3.672887164,2.227798358
0,0.255707168,0.786165791,0.267344298,0.353398352,-0.952304466,-1.119228802,-1.884680372,3.95621364,9.243217764,9.772219941,2.213841498,9.322245576
0,0.486327506,0.595596037,0.734080144,0.25124192,-0.909974298,-1.416347462,-1.528104776,3.854426536,1.084118043,6.245730777,4.041481689,6.411753735
0,0.843279496,0.458992476,0.612301676,0.480988835,-1.176911924,-1.751511478,-1.846436461,4.774859863,9.988931734,4.535603408,7.55447614,3.24339857
1,0.832071001,0.700463917,0.715802,0.391438867,-0.574518098,-1.487161197,-1.43315318,3.494832475,8.800617553,4.829050722,1.768099461,0.808358402
0,0.325266638,0.588365601,0.709493784,0.77552241,-1.104431128,-0.915549695,-1.923202886,3.943183709,8.274776728,2.040331303,7.871804781,8.140315007
1,0.717394023,0.73394802,0.583886479,0.400100982,-1.543331166,-1.332960182,-0.64612663,3.522417978,2.957853778,1.584263038,5.067645029,1.618100886
0,0.436099395,0.68363454,0.508757938,0.561132212,-1.261682872,-0.747120202,-0.890293942,2.899097017,1.914994947,3.181609152,9.29325039,7.055417599
0,0.383067065,0.145715555,0.958980451,0.253162898,-0.721719401,-1.363887882,-0.876639208,2.962246491,1.957558045,9.166899112,8.26727558,1.607803715
0,0.994018265,0.305942644,0.640118319,0.402049445,-0.995874284,-1.476280537,-1.668908262,4.141063083,2.702052189,7.433397558,8.419425954,4.893856464
1,0.325511222,0.190367982,0.253133195,0.911080803,-0.788074532,-1.990368874,-1.002156779,3.780600185,6.408224063,1.673517804,9.848472707,2.705491942
0,0.541832662,0.585725086,0.321814402,0.873698106,-1.02295844,-1.847972849,-0.905611703,3.776542992,6.135748606,6.145912621,1.833046549,3.497323354
1,0.578609919,0.570495465,0.116806477,0.702304492,-0.638388831,-0.935002218,-1.469492615,3.042883665,2.484903398,9.434798987,5.420194246,0.821077522
0,0.254377507,0.668516197,0.168621325,0.497383371,-0.843164504,-1.450845217,-1.494907857,3.788917577,5.922819377,6.509870535,6.048432343,7.513027289
0,0.416764417,0.093671433,0.879767262,0.24717231,-0.780522629,-1.380372736,-1.423151975,3.584047341,9.634814929,1.219880325,8.923899549,2.262078285
1,0.808938436,0.630504732,0.483359686,0.557354339,-0.711459917,-0.722214599,-1.650999671,3.084674187,0.724182438,7.391979497,3.185401628,7.695290003
1,0.194773802,0.68830077,0.944923916,0.941997673,-0.859744532,-1.247762774,-1.890412819,3.997920125,1.765640195,0.782000811,2.308543802,4.686822653
0,0.341716896,0.683897682,0.984831803,0.855544336,-1.759880896,-1.060338626,-1.215929788,4.036149309,3.082759147,5.689601502,9.29857406,9.700874471
0,0.197416539,0.527316792,0.770705278,0.840989686,-1.147899333,-0.940219086,-1.575162896,3.663281314,9.416378663,9.31051127,1.171117084,6.926543168
1,0.697194059,0.640877339,0.868829745,0.924530545,-1.327287145,-1.693441946,-1.262948435,4.283677526,8.224426674,2.372213784,0.870283777,4.404210085
0,0.754314443,0.927515886,0.98673791,0.558270464,-0.60579643,-0.821548754,-1.827405155,3.25475034,9.365356605,5.380758952,9.397372043,4.222998121
1,0.401314791,0.627664581,0.852307405,0.432230571,-1.83638663,-0.658978888,-1.763483735,4.258849254,0.7979653,2.626426704,2.471950604,6.817046308
1,0.261219497,0.731635214,0.112134841,0.575045696,-1.650903463,-1.069563532,-1.901839547,4.622306541,0.620874775,1.801438211,9.094452164,4.652220622
0,0.691925861,0.129574639,0.903662959,0.158706464,-1.571164124,-1.410157014,-1.369134338,4.350455476,2.291527382,8.925956002,8.699142966,6.301349527
1,0.788493674,0.237496166,0.11581447,0.558148913,-0.843885703,-0.60740364,-1.687822087,3.13911143,3.103662602,3.755249361,2.329832206,3.105150547
0,0.210208176,0.463907062,0.835040452,0.967349978,-0.730952036,-0.851433645,-1.80321687,3.385602551,0.681020978,2.324409405,8.673693492,3.566525493
0,0.519542764,0.966437215,0.161278895,0.32798285,-1.621058322,-0.670180056,-1.169064081,3.460302459,2.214870889,8.288757413,4.639749844,8.012581722
0,0.13841708,0.209081712,0.068194436,0.852012271,-1.482652479,-1.856149646,-1.777408604,5.116210728,9.916623315,8.227829671,6.833359072,6.191608854
0,0.285704328,0.926899619,0.64252424,0.874464208,-1.839427156,-0.738078885,-1.506797958,4.084303999,8.904942797,0.90492576,4.912253289,5.958433649
0,0.546870896,0.473288221,0.735227685,0.058928763,-0.852093212,-1.2034259,-1.838894338,3.894413451,7.844277337,7.514852466,8.781430126,2.15452012
0,0.836566303,0.933075097,0.31825297,0.434993926,-0.693359132,-0.976820166,-1.959745609,3.629924907,9.683828426,4.351030375,6.999485206,9.611139979
0,0.853969129,0.993610359,0.505932311,0.369622227,-0.652891938,-1.395012661,-1.200437793,3.248342392,4.969567493,5.2606522,3.583521726,2.742277157
0,0.817194876,0.863402399,0.1739638,0.361242725,-1.07252844,-1.18603198,-0.608592026,2.867152446,2.249087565,6.004267976,7.562221202,2.612869811
1,0.808780091,0.606938704,0.092463612,0.805259331,-0.544813571,-1.407701506,-0.71238701,2.664902087,1.314196018,0.596212031,5.033374948,5.325418991
0,0.085941892,0.474411688,0.547390428,0.9858014,-1.610959647,-1.182956646,-0.767288495,3.561204788,5.18624043,4.657368239,3.772119603,9.588250698
0,0.316640665,0.564869638,0.306295016,0.98164113,-1.974117248,-1.722954449,-1.746214338,5.443286035,2.452663975,7.671304471,6.677944653,3.259828853
